login_timestamp,is_risky,source,platform,city,region,country,browser,user_agent,user_id,device_no
2020-09-18 04:26:39.980000+00:00,False,username_password,web,Shanghai,Shanghai,CN,,,1736,87
2020-09-17 18:45:07.806000+00:00,False,username_password,web,Tampa,Florida,US,,,1780,87
2020-09-13 19:31:11.093000+00:00,False,username_password,web,Ajax,Ontario,CA,,,1781,87
2020-09-11 22:57:18.759000+00:00,False,username_password,web,Phoenix,Arizona,US,,,1782,87
2020-09-11 02:08:54.574000+00:00,False,username_password,web,null,Massachusetts,US,,,1783,87
2020-09-15 13:55:35.859000+00:00,False,username_password,web,null,null,US,,,1784,87
2020-09-15 16:34:53.270000+00:00,False,username_password,web,Grasse,Alpes-Maritimes,FR,,,1785,87
2020-09-18 15:42:47.075000+00:00,False,username_password,web,Austin,Texas,US,,,1786,87
2020-09-14 01:58:27.442000+00:00,False,username_password,web,Alhambra,California,US,,,1787,87
2020-09-12 11:21:47.363000+00:00,False,username_password,web,Guelph,Ontario,CA,,,1788,87
2020-09-17 15:07:16.019000+00:00,False,username_password,web,Dallas,Texas,US,,,1789,87
2020-09-10 15:36:21.872000+00:00,False,username_password,web,Panama City,Florida,US,,,1790,87
2020-09-11 23:54:03.611000+00:00,False,username_password,web,Walton,Kentucky,US,,,1791,87
2020-09-09 22:50:21.933000+00:00,False,username_password,web,The Bronx,New York,US,,,1792,87
2020-09-10 20:42:47.238000+00:00,True,username_password,web,Washington,District of Columbia,US,,,1793,87
2020-09-13 21:07:41.981000+00:00,False,username_password,web,Apopka,Florida,US,,,1794,87
2020-09-12 13:40:11.262000+00:00,False,username_password,web,Monroe,Georgia,US,,,1795,87
2020-09-12 17:59:58.968000+00:00,False,username_password,web,San Antonio,Texas,US,,,1796,87
2020-09-11 15:38:34.301000+00:00,False,username_password,web,Arlington,Virginia,US,,,1797,87
2020-09-09 17:27:19.964000+00:00,False,username_password,web,Ponte Vedra,Florida,US,,,1798,87
2020-09-17 04:14:00.334000+00:00,False,username_password,web,Bensalem,Pennsylvania,US,,,1799,87
2020-09-13 13:14:20.426000+00:00,False,username_password,web,Philadelphia,Pennsylvania,US,,,1800,87
2020-09-17 17:59:45.412000+00:00,False,username_password,web,Mt. Pleasant,South Carolina,US,,,1801,87
2020-09-13 16:09:11.894000+00:00,False,username_password,web,Barnsley,Barnsley,GB,,,1802,87
2020-09-10 23:48:51.472000+00:00,False,username_password,web,The Bronx,New York,US,,,1803,87
2020-09-14 19:24:34.293000+00:00,False,username_password,web,Phoenix,Arizona,US,,,1804,87
2020-09-11 15:34:14.937000+00:00,False,username_password,web,Lincoln,California,US,,,1805,87
2020-09-19 19:38:47.262000+00:00,True,facebook_signin,web,Normal,Illinois,US,,,1806,87
2020-09-10 06:24:13.780000+00:00,True,username_password,web,Anaheim,California,US,,,1807,87
2020-09-13 23:14:58.240000+00:00,False,username_password,web,Jacksonville Beach,Florida,US,,,1808,87
2020-09-11 00:20:30.793000+00:00,False,username_password,web,Fort Lauderdale,Florida,US,,,1809,87
2020-09-17 15:15:52.214000+00:00,False,facebook_signin,web,Ashburn,Virginia,US,,,1810,87
2020-09-11 00:55:06.937000+00:00,False,username_password,web,Glendale,Arizona,US,,,1811,87
2020-09-17 05:29:39.253000+00:00,False,username_password,web,Paris,Paris,FR,,,1812,87
2020-09-13 21:04:06.934000+00:00,True,username_password,web,Elkridge,Maryland,US,,,1813,87
2020-09-12 15:52:54.798000+00:00,False,username_password,web,Scotch Plains,New Jersey,US,,,1814,87
2020-09-12 22:04:21.437000+00:00,False,username_password,web,Leiden,South Holland,NL,,,1815,87
2020-09-12 21:07:08.045000+00:00,False,username_password,web,Wesley Chapel,Florida,US,,,1816,87
2020-09-09 16:08:28.010000+00:00,False,username_password,web,New Braunfels,Texas,US,,,1817,87
2020-09-13 19:51:31.314000+00:00,False,username_password,web,Ocean View,New Jersey,US,,,1818,87
2020-09-12 02:11:20.116000+00:00,True,username_password,web,Pearland,Texas,US,,,1819,87
2020-09-14 00:34:42.298000+00:00,False,username_password,web,Chicago,Illinois,US,,,1820,87
2020-09-13 20:07:36.500000+00:00,False,username_password,web,Palatka,Florida,US,,,1821,87
2020-09-16 10:12:10.767000+00:00,False,username_password,web,Dallas,Texas,US,,,1822,87
2020-09-12 15:36:06.647000+00:00,False,username_password,web,Jacksonville,Florida,US,,,497,87
2020-09-10 03:39:32.442000+00:00,False,username_password,web,Birmingham,Michigan,US,,,1823,87
2020-09-19 14:42:10.636000+00:00,False,username_password,web,Chicago,Illinois,US,,,1824,87
2020-09-12 01:56:26.224000+00:00,False,username_password,web,Grafton,Wisconsin,US,,,1825,87
2020-09-09 17:04:28.711000+00:00,False,username_password,web,Anaheim,California,US,,,1826,87
2020-09-09 13:27:47.994000+00:00,False,username_password,web,Clayton,North Carolina,US,,,1827,87
2020-09-17 12:33:33.323000+00:00,False,username_password,web,Quincy,Massachusetts,US,,,1828,87
2020-09-15 14:55:31.021000+00:00,True,username_password,web,null,null,US,,,6,87
2020-09-10 00:54:56.675000+00:00,False,username_password,web,Lancaster,California,US,,,1829,87
2020-09-14 23:45:04.703000+00:00,False,username_password,web,Nolensville,Tennessee,US,,,1830,87
2020-09-15 22:47:58.401000+00:00,False,username_password,web,null,Washington,US,,,1831,87
2020-09-12 12:44:36.046000+00:00,False,username_password,web,Beaumont,Texas,US,,,1832,87
2020-09-13 18:56:29.884000+00:00,False,facebook_signin,web,Stoughton,Wisconsin,US,,,1833,87
2020-09-18 16:45:44.109000+00:00,True,username_password,web,Jamaica Plain,Massachusetts,US,,,1834,87
2020-09-09 12:48:25.058000+00:00,False,username_password,web,Medellín,Antioquia,CO,,,1835,87
2020-09-09 23:37:37.533000+00:00,False,username_password,web,San Jose,California,US,,,1836,87
2020-09-11 04:17:35.730000+00:00,False,username_password,web,Los Angeles,California,US,,,1837,87
2020-09-09 18:22:57.514000+00:00,False,username_password,web,Decorah,Iowa,US,,,1838,87
2020-09-12 16:51:27.328000+00:00,False,facebook_signin,web,Minneapolis,Minnesota,US,,,1839,87
2020-09-20 21:22:35.400000+00:00,False,username_password,web,Midland,Virginia,US,,,1179,87
2020-09-17 02:00:47.878000+00:00,False,username_password,web,Stroudsburg,Pennsylvania,US,,,1840,87
2020-09-15 23:38:34.080000+00:00,False,username_password,web,Columbia,South Carolina,US,,,1841,87
2020-09-11 16:50:19.769000+00:00,True,username_password,web,Hartford,Connecticut,US,,,1842,87
2020-09-12 17:05:32.410000+00:00,False,username_password,web,Jacksonville,Florida,US,,,1843,87
2020-09-11 14:44:09.289000+00:00,False,username_password,web,Evansville,Indiana,US,,,1844,87
2020-09-16 07:46:27.944000+00:00,False,username_password,web,Paris,Paris,FR,,,1845,87
2020-09-10 14:56:47.579000+00:00,False,username_password,web,Houston,Texas,US,,,1846,87
2020-09-14 07:04:48.377000+00:00,False,username_password,web,North Brunswick,New Jersey,US,,,1847,87
2020-09-13 16:48:33.727000+00:00,False,username_password,web,Olathe,Kansas,US,,,1848,87
2020-09-19 02:54:56.123000+00:00,False,username_password,web,Dallas,Texas,US,,,1849,87
2020-09-13 18:27:45.652000+00:00,False,username_password,web,Arlington,Virginia,US,,,1850,87
2020-09-19 23:06:01.354000+00:00,False,username_password,web,Hagerstown,Maryland,US,,,1851,87
2020-09-18 22:04:49.222000+00:00,False,username_password,web,Philadelphia,Pennsylvania,US,,,1852,87
2020-09-14 18:10:08.155000+00:00,False,username_password,web,Thompson's Station,Tennessee,US,,,1853,87
2020-09-13 16:11:50.949000+00:00,False,username_password,web,Pasadena,California,US,,,1854,87
2020-09-11 23:20:07.027000+00:00,False,username_password,web,Daytona Beach,Florida,US,,,1855,87
2020-09-13 03:09:25.090000+00:00,True,username_password,web,Immokalee,Florida,US,,,1856,87
2020-09-15 17:17:52.214000+00:00,False,username_password,web,null,Utah,US,,,1857,87
2020-09-11 03:00:40.123000+00:00,False,username_password,web,Dallas,Texas,US,,,11,87
2020-09-09 17:42:24.240000+00:00,True,username_password,web,Cadott,Wisconsin,US,,,1858,87
2020-09-10 22:09:41.065000+00:00,False,username_password,web,Valencia,California,US,,,1859,87
2020-09-13 14:07:29.534000+00:00,False,username_password,web,St. Petersburg,Florida,US,,,1860,87
2020-09-10 02:10:55.472000+00:00,False,username_password,web,Austin,Texas,US,,,1861,87
2020-09-18 20:23:43.924000+00:00,False,username_password,web,Omaha,Nebraska,US,,,1862,87
2020-09-11 16:04:35.195000+00:00,False,username_password,web,Newport,Newport,GB,,,1863,87
2020-09-10 05:39:58.764000+00:00,False,username_password,web,Kalispell,Montana,US,,,1864,87
2020-09-09 21:17:19.128000+00:00,False,username_password,web,Duncan,Oklahoma,US,,,1865,87
2020-09-11 22:48:12.894000+00:00,False,username_password,web,Longmont,Colorado,US,,,1866,87
2020-09-14 03:41:04.378000+00:00,False,username_password,web,Montgomery Creek,California,US,,,1867,87
2020-09-15 10:40:55.341000+00:00,False,username_password,web,Milan,Milan,IT,,,1868,87
2020-09-09 19:55:26.922000+00:00,True,username_password,web,Burlington,Massachusetts,US,,,1869,87
2020-09-15 13:22:52.387000+00:00,False,username_password,web,Brussels,Brussels Capital,BE,,,1870,87
2020-09-12 18:01:16.680000+00:00,False,username_password,web,Crossville,Tennessee,US,,,1871,87
2020-09-10 12:51:44.502000+00:00,False,username_password,web,Hamburg,New York,US,,,1872,87
2020-09-10 21:02:14.937000+00:00,False,username_password,web,Los Angeles,California,US,,,1873,87
2020-09-09 23:29:28.872000+00:00,False,username_password,web,Sarasota,Florida,US,,,1874,87
2020-09-17 05:01:28.798000+00:00,False,username_password,web,Sun City,Arizona,US,,,1875,87
2020-09-20 14:23:45.913000+00:00,False,username_password,web,Lavallette,New Jersey,US,,,1876,87
2020-09-20 21:08:14.908000+00:00,False,username_password,web,Baton Rouge,Louisiana,US,,,1877,87
2020-09-11 03:32:02.432000+00:00,True,username_password,web,Shanghai,Shanghai,CN,,,1878,87
2020-09-14 13:14:31.184000+00:00,False,username_password,web,Limerick,Limerick,IE,,,1879,87
2020-09-19 03:27:21.718000+00:00,True,username_password,web,Dhahran,Eastern Province,SA,,,1880,87
2020-09-15 13:17:18.622000+00:00,False,username_password,web,null,null,US,,,1881,87
2020-09-19 03:11:19.259000+00:00,False,username_password,web,null,British Columbia,CA,,,1882,87
2020-09-11 02:23:07.769000+00:00,False,username_password,web,Weatherford,Texas,US,,,1883,87
2020-09-10 01:46:34.431000+00:00,False,username_password,web,Papillion,Nebraska,US,,,1884,87
2020-09-09 23:57:04.932000+00:00,True,username_password,web,Plant City,Florida,US,,,1885,87
2020-09-13 00:47:12.259000+00:00,False,facebook_signin,web,Nashville,Tennessee,US,,,1886,87
2020-09-17 20:20:38.394000+00:00,False,username_password,web,Las Vegas,Nevada,US,,,1887,87
2020-09-12 21:34:17.963000+00:00,True,username_password,web,null,null,US,,,1888,87
2020-09-12 13:07:08.988000+00:00,True,username_password,web,Jefferson City,Missouri,US,,,1889,87
2020-09-10 05:12:34.715000+00:00,False,username_password,web,Atlanta,Georgia,US,,,1890,87
2020-09-14 23:45:14.102000+00:00,True,username_password,web,Nolensville,Tennessee,US,,,1830,87
2020-09-16 23:47:35.774000+00:00,True,username_password,web,Wilmington,North Carolina,US,,,1891,87
2020-09-19 14:46:32.986000+00:00,False,username_password,web,Vancouver,Washington,US,,,1892,87
2020-09-11 15:26:19.111000+00:00,False,username_password,web,null,Michigan,US,,,1893,87
2020-09-11 00:23:08.151000+00:00,False,username_password,web,Fort Lauderdale,Florida,US,,,1809,87
2020-09-11 13:47:07.508000+00:00,False,username_password,web,New Braunfels,Texas,US,,,1817,87
2020-09-15 18:14:32.902000+00:00,False,username_password,web,Southbridge,Massachusetts,US,,,1894,87
2020-09-14 20:19:25.792000+00:00,False,username_password,web,Logan,Utah,US,,,1895,87
2020-09-09 23:03:55.163000+00:00,False,username_password,web,New Braunfels,Texas,US,,,1817,87
2020-09-09 20:45:15.386000+00:00,False,username_password,web,Manhattan,Kansas,US,,,1896,87
2020-09-10 17:16:48.284000+00:00,False,username_password,web,Sun Valley,California,US,,,1897,87
2020-09-09 21:46:38.358000+00:00,False,username_password,web,San Diego,California,US,,,1898,87
2020-09-11 07:04:16.122000+00:00,True,username_password,web,Berlin,Land Berlin,DE,,,1899,87
2020-09-19 19:35:21.135000+00:00,False,username_password,web,Miami,Florida,US,,,1900,87
2020-09-11 18:36:09.499000+00:00,False,username_password,web,Tustin,California,US,,,1901,87
2020-09-12 20:43:56.972000+00:00,False,username_password,web,Daytona Beach,Florida,US,,,1855,87
2020-09-14 17:27:30.767000+00:00,False,username_password,web,Atlanta,Georgia,US,,,1902,87
2020-09-12 02:12:42.510000+00:00,True,username_password,web,Pearland,Texas,US,,,1819,87
2020-09-16 23:45:53.113000+00:00,True,username_password,web,Wilmington,North Carolina,US,,,1891,87
2020-09-11 01:23:48.484000+00:00,False,username_password,web,Norman,Oklahoma,US,,,1903,87
2020-09-13 06:14:30.549000+00:00,False,username_password,web,Songpa-dong,Seoul,KR,,,1904,87
2020-09-12 02:19:26+00:00,False,username_password,web,Pflugerville,Texas,US,,,1905,87
2020-09-19 00:27:37.211000+00:00,True,username_password,web,Nashville,Tennessee,US,,,1705,87
2020-09-17 07:03:03.628000+00:00,False,username_password,native,Songjiang,Shanghai,CN,,,552,87
2020-09-10 06:25:00.903000+00:00,False,username_password,web,Anaheim,California,US,,,1807,87
2020-09-10 21:34:24.660000+00:00,False,username_password,web,Long Beach,California,US,,,1906,87
2020-09-09 19:16:33.571000+00:00,False,username_password,web,Brooklyn,New York,US,,,1907,87
2020-09-10 00:53:45.433000+00:00,True,username_password,web,Lancaster,California,US,,,1829,87
2020-09-20 18:30:58.820000+00:00,True,username_password,web,Columbia,South Carolina,US,,,1908,87
2020-09-09 19:05:25.600000+00:00,False,facebook_signin,web,Brooklyn,New York,US,,,1907,87
2020-09-10 13:42:46.567000+00:00,False,username_password,web,Orlando,Florida,US,,,1909,87
2020-09-12 14:29:44.039000+00:00,False,username_password,web,null,Michigan,US,,,1910,87
2020-09-15 16:39:47.531000+00:00,True,facebook_signin,web,Spoleto,Provincia di Perugia,IT,,,1911,87
2020-09-15 16:41:10.560000+00:00,True,facebook_signin,web,Spoleto,Provincia di Perugia,IT,,,1911,87
2020-09-09 17:26:47.655000+00:00,False,username_password,web,Sheffield,Sheffield,GB,,,1912,87
2020-09-10 11:28:54.900000+00:00,False,username_password,web,Arlington,Virginia,US,,,1913,87
2020-09-09 23:13:42.130000+00:00,True,username_password,web,Kennesaw,Georgia,US,,,1914,87
2020-09-09 20:36:28.537000+00:00,False,username_password,web,Nashville,Tennessee,US,,,1915,87
2020-09-12 19:23:45.060000+00:00,False,username_password,web,Austin,Texas,US,,,1861,87
2020-09-12 22:54:08.266000+00:00,True,username_password,web,Carpentersville,Illinois,US,,,1916,87
2020-09-13 21:27:26.107000+00:00,False,username_password,web,Fairborn,Ohio,US,,,1917,87
2020-09-18 22:34:21.517000+00:00,False,username_password,web,El Segundo,California,US,,,1918,87
2020-09-13 23:16:13.069000+00:00,True,username_password,web,Amarillo,Texas,US,,,1919,87
2020-09-10 23:05:11.163000+00:00,False,username_password,web,Knoxville,Tennessee,US,,,1915,87
2020-09-12 01:35:18.533000+00:00,False,username_password,web,Miami,Florida,US,,,1920,87
2020-09-14 17:36:34.614000+00:00,False,username_password,web,Havertown,Pennsylvania,US,,,1921,87
2020-09-19 04:15:40.879000+00:00,False,username_password,web,New Westminster,British Columbia,CA,,,1922,87
2020-09-15 10:04:03.136000+00:00,False,username_password,web,Hounslow,Hounslow,GB,,,1923,87
2020-09-12 16:39:52.501000+00:00,False,username_password,web,Marysville,Washington,US,,,1924,87
2020-09-19 18:05:58.238000+00:00,False,username_password,web,Sanford,North Carolina,US,,,1925,87
2020-09-18 02:21:04.885000+00:00,True,username_password,web,Balham,Lambeth,GB,,,1926,87
2020-09-17 16:14:53.349000+00:00,False,username_password,web,Dallas,Texas,US,,,1927,87
2020-09-13 23:01:44.810000+00:00,False,username_password,web,Redmond,Washington,US,,,1928,87
2020-09-20 14:41:55.035000+00:00,False,username_password,web,Waunakee,Wisconsin,US,,,1929,87
2020-09-10 22:30:49.440000+00:00,True,username_password,web,Charlotte,North Carolina,US,,,1930,87
2020-09-11 12:22:49.700000+00:00,False,username_password,web,Ballinasloe,County Galway,IE,,,1931,87
2020-09-10 15:48:30.140000+00:00,False,username_password,web,Norman,Oklahoma,US,,,1932,87
2020-09-10 13:09:58.060000+00:00,True,username_password,web,Louisville,Kentucky,US,,,1933,87
2020-09-12 03:40:46.791000+00:00,False,username_password,web,Castro Valley,California,US,,,1934,87
2020-09-12 21:04:39.251000+00:00,False,username_password,web,Miami,Florida,US,,,1935,87
2020-09-10 17:41:58.262000+00:00,False,username_password,web,Clemson,South Carolina,US,,,1936,87
2020-09-17 21:00:32.502000+00:00,False,username_password,web,Reseda,California,US,,,1937,87
2020-09-18 15:46:51.103000+00:00,False,username_password,web,Miami Beach,Florida,US,,,1938,87
2020-09-12 21:39:17.570000+00:00,False,username_password,web,Waxhaw,North Carolina,US,,,1939,87
2020-09-20 16:09:27.642000+00:00,True,username_password,web,Syracuse,New York,US,,,1940,87
2020-09-11 04:21:22.227000+00:00,False,username_password,web,Monrovia,California,US,,,1941,87
2020-09-16 19:34:17.884000+00:00,False,username_password,web,Chicago,Illinois,US,,,450,87
2020-09-13 23:57:30.591000+00:00,False,username_password,web,Peachtree City,Georgia,US,,,1942,87
2020-09-13 21:14:42.324000+00:00,True,username_password,web,null,null,US,,,1943,87
2020-09-11 16:10:50.311000+00:00,False,username_password,web,Danbury,Connecticut,US,,,644,87
2020-09-12 13:02:59.687000+00:00,False,username_password,web,Fort Lauderdale,Florida,US,,,1944,87
2020-09-19 08:22:03.601000+00:00,False,username_password,web,Bakersfield,California,US,,,1945,87
2020-09-11 14:49:42.439000+00:00,False,username_password,web,Tulsa,Oklahoma,US,,,1946,87
2020-09-12 21:22:26.316000+00:00,True,username_password,web,Orlando,Florida,US,,,1947,87
2020-09-20 23:45:10.876000+00:00,False,username_password,web,Poplar Grove,Illinois,US,,,1948,87
2020-09-18 22:00:21.893000+00:00,False,username_password,web,Napa,California,US,,,1949,87
2020-09-12 18:55:11.573000+00:00,True,facebook_signin,web,San Jose,California,US,,,1950,87
2020-09-11 14:47:06.510000+00:00,False,username_password,web,Oklahoma City,Oklahoma,US,,,1951,87
2020-09-12 16:07:40.131000+00:00,False,username_password,web,null,Michigan,US,,,1952,87
2020-09-12 10:31:22.338000+00:00,False,username_password,web,Marion,Illinois,US,,,1953,87
2020-09-12 20:02:16.147000+00:00,False,username_password,web,Pensacola,Florida,US,,,1954,87
2020-09-18 12:56:26.721000+00:00,False,username_password,web,Jenkintown,Pennsylvania,US,,,1955,87
2020-09-09 23:30:33.291000+00:00,False,username_password,web,San Jose,California,US,,,1956,87
2020-09-11 23:11:43.420000+00:00,False,username_password,web,Downey,California,US,,,1957,87
2020-09-11 22:56:41.539000+00:00,False,username_password,web,Detroit,Michigan,US,,,1958,87
2020-09-18 15:36:29.031000+00:00,True,username_password,web,Chihuahua City,Chihuahua,MX,,,1959,87
2020-09-10 16:15:09.616000+00:00,False,username_password,web,New Hyde Park,New York,US,,,1960,87
2020-09-17 04:06:29.693000+00:00,False,username_password,web,Atlanta,Georgia,US,,,1961,87
2020-09-16 23:48:43.152000+00:00,False,username_password,web,West Hills,California,US,,,1962,87
2020-09-18 21:33:05.750000+00:00,False,username_password,web,Paris,Paris,FR,,,1963,87
2020-09-15 15:27:34.027000+00:00,True,username_password,web,null,North Carolina,US,,,1964,87
2020-09-15 19:01:23.148000+00:00,False,username_password,web,null,null,US,,,1965,87
2020-09-20 14:39:59.341000+00:00,False,username_password,web,Waunakee,Wisconsin,US,,,1929,87
2020-09-15 16:44:05.316000+00:00,True,facebook_signin,web,Spoleto,Provincia di Perugia,IT,,,1911,87
2020-09-14 17:12:36.126000+00:00,True,username_password,web,Mount Juliet,Tennessee,US,,,1966,87
2020-09-11 10:33:16.943000+00:00,False,username_password,web,Naples,Florida,US,,,1967,87
2020-09-12 03:14:10.491000+00:00,False,username_password,web,Columbia,Missouri,US,,,1968,87
2020-09-10 01:38:24.562000+00:00,False,username_password,web,Dallas,Texas,US,,,1969,87
2020-09-10 18:24:52.872000+00:00,False,username_password,web,Miami,Florida,US,,,651,87
2020-09-09 20:22:36.553000+00:00,False,username_password,web,Hillsboro,Oregon,US,,,1970,87
2020-09-09 22:51:01.406000+00:00,False,username_password,web,Kennesaw,Georgia,US,,,1914,87
2020-09-16 21:40:26.832000+00:00,False,username_password,web,Scottsdale,Arizona,US,,,1971,87
2020-09-18 12:58:06.216000+00:00,False,username_password,web,Secaucus,New Jersey,US,,,1972,87
2020-09-15 15:28:40.321000+00:00,False,username_password,web,null,North Carolina,US,,,1964,87
2020-09-15 04:44:34.435000+00:00,False,username_password,web,Monterrey,Nuevo León,MX,,,1973,87
2020-09-13 02:48:45.153000+00:00,False,username_password,web,Oviedo,Florida,US,,,1974,87
2020-09-20 20:43:05.958000+00:00,False,username_password,web,Harlingen,Texas,US,,,1975,87
2020-09-19 21:13:25.164000+00:00,False,username_password,web,Ankeny,Iowa,US,,,1976,87
2020-09-12 19:36:46.739000+00:00,False,username_password,web,Petaluma,California,US,,,1977,87
2020-09-18 00:54:58.654000+00:00,True,username_password,web,Churchton,Maryland,US,,,1978,87
2020-09-15 02:03:35.176000+00:00,False,username_password,web,Sicklerville,New Jersey,US,,,1979,87
2020-09-18 03:13:29.782000+00:00,False,username_password,web,Balham,Lambeth,GB,,,1926,87
2020-09-10 17:45:17.877000+00:00,False,username_password,web,Boerne,Texas,US,,,1980,87
2020-09-10 16:15:21.182000+00:00,False,username_password,web,Irvine,California,US,,,1981,87
2020-09-17 16:08:14.368000+00:00,True,username_password,native,null,Georgia,US,,,1982,87
2020-09-21 03:41:45.960000+00:00,False,username_password,web,Ukiah,California,US,,,1983,87
2020-09-10 23:10:17.758000+00:00,False,username_password,web,Los Angeles,California,US,,,1984,87
2020-09-10 13:11:13.888000+00:00,False,username_password,web,Zimmerman,Minnesota,US,,,1985,87
2020-09-18 12:27:58.895000+00:00,False,username_password,web,Channahon,Illinois,US,,,1986,87
2020-09-13 06:48:26.693000+00:00,False,username_password,web,Bothell,Washington,US,,,1987,87
2020-09-11 17:53:01.278000+00:00,False,username_password,web,Placentia,California,US,,,1988,87
2020-09-11 02:45:04.909000+00:00,True,username_password,web,Hayesville,North Carolina,US,,,1989,87
2020-09-13 18:08:56.452000+00:00,False,username_password,web,Winfield,Illinois,US,,,1990,87
2020-09-11 13:06:56.384000+00:00,False,username_password,web,Wichita,Kansas,US,,,1991,87
2020-09-12 17:26:53.677000+00:00,True,username_password,web,San Angelo,Texas,US,,,1992,87
2020-09-09 18:31:17.222000+00:00,True,username_password,web,Missoula,Montana,US,,,1993,87
2020-09-11 22:09:18.249000+00:00,False,username_password,web,Norman,Oklahoma,US,,,1994,87
2020-09-19 12:39:16.260000+00:00,False,username_password,web,Madrid,Madrid,ES,,,1995,87
2020-09-09 18:10:01.338000+00:00,False,username_password,web,Missoula,Montana,US,,,1993,87
2020-09-13 13:48:29.876000+00:00,True,username_password,web,Nieuwegein,Provincie Utrecht,NL,,,1996,87
2020-09-11 02:08:01.476000+00:00,False,username_password,web,Norman,Oklahoma,US,,,1997,87
2020-09-18 18:34:38.260000+00:00,False,username_password,web,Manchester,New Hampshire,US,,,1998,87
2020-09-09 23:25:10.708000+00:00,False,username_password,web,St. Petersburg,Florida,US,,,1999,87
2020-09-11 01:33:39.503000+00:00,True,username_password,web,Stockton,California,US,,,2000,87
2020-09-10 09:08:18.632000+00:00,True,username_password,web,Wimbledon,Merton,GB,,,2001,87
2020-09-16 13:19:50.008000+00:00,False,username_password,web,Brooklyn,New York,US,,,2002,87
2020-09-11 14:37:27.226000+00:00,False,username_password,web,Cincinnati,Ohio,US,,,2003,87
2020-09-13 23:11:15.609000+00:00,False,username_password,web,Seattle,Washington,US,,,2004,87
2020-09-11 07:45:21.810000+00:00,False,username_password,web,Bend,Oregon,US,,,2005,87
2020-09-16 18:32:37.931000+00:00,False,username_password,web,Southlake,Texas,US,,,2006,87
2020-09-12 14:43:09.877000+00:00,False,username_password,web,Oakland,New Jersey,US,,,2007,87
2020-09-09 21:42:26.248000+00:00,True,username_password,web,Oklahoma City,Oklahoma,US,,,2008,87
2020-09-16 21:52:34.580000+00:00,True,username_password,web,Prescott Valley,Arizona,US,,,2009,87
2020-09-09 17:40:53.181000+00:00,False,username_password,web,Barrington,Illinois,US,,,2010,87
2020-09-12 23:20:09.276000+00:00,False,username_password,web,Canberra,Australian Capital Territory,AU,,,685,87
2020-09-10 16:09:54.353000+00:00,False,username_password,web,San Mateo,California,US,,,2011,87
2020-09-09 17:36:16.186000+00:00,False,username_password,web,Des Moines,Iowa,US,,,2012,87
2020-09-13 13:31:25.849000+00:00,False,username_password,web,Greenville,South Carolina,US,,,2013,87
2020-09-10 01:26:20.551000+00:00,False,username_password,web,Whittier,California,US,,,2014,87
2020-09-10 03:02:21.041000+00:00,False,username_password,web,Enumclaw,Washington,US,,,2015,87
2020-09-19 16:41:02.337000+00:00,False,username_password,web,Plymouth,Plymouth,GB,,,2016,87
2020-09-19 23:52:28.485000+00:00,False,username_password,web,Auckland,Auckland,NZ,,,2017,87
2020-09-17 01:36:30.458000+00:00,False,username_password,web,Grapevine,Texas,US,,,2006,87
2020-09-09 15:43:30.125000+00:00,False,username_password,web,Charlottesville,Virginia,US,,,2018,87
2020-09-09 23:59:20.420000+00:00,False,facebook_signin,web,Brooklyn,New York,US,,,2019,87
2020-09-10 20:24:06.802000+00:00,False,username_password,web,Lisle,Illinois,US,,,2020,87
2020-09-11 20:36:54.237000+00:00,False,username_password,web,Greeley,Colorado,US,,,2021,87
2020-09-13 08:24:05.636000+00:00,False,username_password,web,San Diego,California,US,,,2022,87
2020-09-11 13:44:32.604000+00:00,False,username_password,web,Duncan,Oklahoma,US,,,1865,87
2020-09-11 17:03:52.402000+00:00,False,username_password,web,New York,New York,US,,,2023,87
2020-09-16 21:52:16.990000+00:00,True,username_password,web,Prescott Valley,Arizona,US,,,2009,87
2020-09-09 16:59:49.370000+00:00,False,username_password,web,Tampa,Florida,US,,,2024,87
2020-09-11 16:39:34.063000+00:00,False,username_password,web,Charlotte,North Carolina,US,,,2025,87
2020-09-11 23:20:56.659000+00:00,False,username_password,web,Prague,Hlavni mesto Praha,CZ,,,2026,87
2020-09-09 17:33:53.572000+00:00,False,username_password,web,Houston,Texas,US,,,2027,87
2020-09-17 18:10:25.437000+00:00,True,username_password,web,Greenville,South Carolina,US,,,2028,87
2020-09-10 03:10:56.447000+00:00,False,username_password,web,Mountain View,California,US,,,2029,87
2020-09-14 23:50:36.666000+00:00,False,username_password,web,Dallas,Texas,US,,,2030,87
2020-09-18 13:36:20.866000+00:00,False,username_password,web,Salisbury,North Carolina,US,,,2031,87
2020-09-13 21:28:49.192000+00:00,False,username_password,web,Hanford,California,US,,,2032,87
2020-09-12 11:45:41.240000+00:00,True,username_password,web,Dallas,Texas,US,,,2033,87
2020-09-11 21:41:35.947000+00:00,False,username_password,web,Elk Grove,California,US,,,2034,87
2020-09-19 02:38:15.088000+00:00,False,username_password,web,Atlanta,Georgia,US,,,2035,87
2020-09-11 06:12:50.736000+00:00,False,username_password,web,Northwich,Cheshire,GB,,,2036,87
2020-09-11 03:52:10.615000+00:00,False,username_password,web,Highland,Indiana,US,,,2037,87
2020-09-09 21:08:59.433000+00:00,False,username_password,web,San Jose,California,US,,,2038,87
2020-09-11 11:49:10.046000+00:00,False,username_password,web,Boulder,Colorado,US,,,2039,87
